theta,victim_fidelity,baseline_x_expectation,attacked_x_expectation,z_zero_probability
2.7410395902570945,0.9239781991480784,0.3899276877881883,0.0,0.03957725992948689
2.7488935718910694,0.9267766952966368,0.38268343236508945,0.0,0.03806023374435656
2.756747553525044,0.9295315744407974,0.3754155712252828,0.0,0.03657170217993954
2.7646015351590183,0.9322421568553529,0.36812455268467775,0.0,0.03511175705587426
2.7724555167929927,0.9349077737446527,0.3608108264876416,0.0,0.0336804884284529
2.780309498426967,0.9375277674076151,0.35347484377925703,0.0,0.03227798458506631
2.7881634800609416,0.940101491400008,0.3461170570774929,0.0,0.030904332038757913
2.796017461694916,0.9426283106939476,0.33873792024529137,0.0,0.029559615522887255
2.8038714433288905,0.9451076018345824,0.33133788846257095,0.0,0.028243917985903203
2.811725424962865,0.9475387530939224,0.3239174181981494,0.0,0.026957320586227344
2.8195794065968394,0.9499211646217726,0.3164769671815862,0.0,0.025699902687247696
2.8274333882308142,0.952254248593737,0.3090169943749471,0.0,0.02447174185242316
2.8352873698647887,0.9545374293562561,0.30153795994449545,0.0,0.02327291384049934
2.843141351498763,0.9567701435686407,0.2940403252323037,0.0,0.022103492600834898
2.8509953331327376,0.9589518403420676,0.2865245527277981,0.0,0.020963550268840385
2.858849314766712,0.9610819813755037,0.2789911060392291,0.0,0.019853157161528443
2.8667032964006864,0.9631600410885232,0.27144044986507415,0.0,0.018772381773176344
2.874557278034661,0.965185506750986,0.26387304996537286,0.0,0.017721290771100948
2.8824112596686353,0.9671578786095476,0.2562893731329966,0.0,0.016699948991546344
2.8902652413026098,0.9690766700109661,0.24868988716485482,0.0,0.015708419435684445
2.898119222936584,0.9709414075221732,0.2410750608330387,0.0,0.014746763265728777
2.905973204570559,0.972751631047092,0.23344536385590509,0.0,0.01381503980116166
2.9138271862045335,0.9745068939401541,0.22580126686910343,0.0,0.012913306515075301
2.921681167838508,0.976206763116505,0.21814324139654231,0.0,0.012041619030626274
2.9295351494724824,0.9778508191588613,0.21047175982130548,0.0,0.011200031117604637
2.937389131106457,0.9794386564209953,0.20278729535651235,0.0,0.010388594689117094
2.9452431127404313,0.9809698831278219,0.19509032201612816,0.0,0.009607359798384766
2.9530970943744057,0.9824441214720627,0.18738131458572455,0.0,0.008856374635655653
2.96095107600838,0.9838610077074669,0.17966074859319253,0.0,0.008135685525232054
2.9688050576423546,0.9852201922385563,0.17192910027940955,0.0,0.007445336922613043
2.976659039276329,0.9865213397068866,0.164186846568863,0.0,0.006785371411752266
2.984513020910304,0.9877641290737883,0.15643446504023054,0.0,0.0061558297024311105
2.9923670025442783,0.9889482536995825,0.14867243389692272,0.0,0.005556750627747688
3.000220984178253,0.990073421419236,0.14090123193758244,0.0,0.0049881711417211995
3.008074965812227,0.9911393546144496,0.13312133852655217,0.0,0.004450126317012593
3.0159289474462017,0.9921457902821578,0.1253332335643041,0.0,0.003942649342761075
3.023782929080176,0.9930924800994193,0.11753739745783755,0.0,0.003465771522536846
3.0316369107141505,0.9939791904846869,0.10973431109104521,0.0,0.0030195222724101528
3.039490892348125,0.9948057026554413,0.10192445579505002,0.0,0.002603929119136765
3.0473448739820994,0.9955718126821723,0.09410831331851435,0.0,0.0022190176984599953
3.0551988556160743,0.9962773315386936,0.08628636579792301,0.0,0.0018648117535293455
3.0630528372500487,0.9969220851487843,0.07845909572784461,0.0,0.001541333133435999
3.070906818884023,0.9975059144291393,0.0706269859311664,0.0,0.0012486017918649423
3.0787608005179976,0.9980286753286196,0.06279051952931314,0.0,0.0009866357858642114
3.086614782151972,0.9984902388637947,0.05495017991244555,0.0,0.0007554512747310264
3.0944687637859465,0.99889049115077,0.04710645070964251,0.0,0.0005550625190150103
3.102322745419921,0.9992293334332818,0.039259815759068506,0.0,0.00038548187963853065
3.1101767270538954,0.9995066821070678,0.031410759078128236,0.0,0.0002467198171342206
3.11803070868787,0.9997224687404924,0.023559764833610143,0.0,0.0001387848909997231
3.1258846903218442,0.9998766400914327,0.015707317311820707,0.0,6.168375916970092e-05
3.133738671955819,0.999969158120415,0.007853900888710968,0.0,1.5421177605142463e-05
3.141592653589793,1.0,1.2246467991473532e-16,0.0,3.749399456654644e-33
